return_id,order_id,customer_id,return_date,return_reason,return_amount,return_status
RET_3383,ORD_33263,CUST_07710,2025-07-18,Bad Quality,1412,refund_in_process
RET_3384,ORD_33274,CUST_07713,2024-11-02,Size Issues,716951,refunded
RET_3385,ORD_33293,CUST_07717,2026-01-05,Bad Quality,7067,refund_in_process
RET_3386,ORD_33296,CUST_07717,2025-08-30,Size Issues,26943,refunded
RET_3387,ORD_33301,CUST_07718,2026-01-07,Size Issues,28930,refund_in_process
RET_3388,ORD_33314,CUST_07722,2025-08-21,Wrong Item Delivered,185101,refund_in_process
RET_3389,ORD_33328,CUST_07725,2025-05-26,No Longer Required,29048,refund_in_process
RET_3390,ORD_33333,CUST_07725,2025-11-30,Size Issues,975851,refunded
RET_3391,ORD_33341,CUST_07727,2025-11-17,Size Issues,774159,refunded
RET_3392,ORD_33343,CUST_07727,2026-01-02,No Longer Required,580633,refunded
RET_3393,ORD_33351,CUST_07729,2023-06-25,Wrong Item Delivered,1245488,refund_in_process
RET_3394,ORD_33359,CUST_07732,2025-12-12,No Longer Required,9787,refund_in_process
RET_3395,ORD_33372,CUST_07734,2023-11-29,Wrong Item Delivered,67713,refunded
RET_3396,ORD_33375,CUST_07736,2025-11-27,Damaged,1005197,refunded
RET_3397,ORD_33376,CUST_07736,2025-12-05,No Longer Required,426379,refund_in_process
RET_3398,ORD_33384,CUST_07737,2024-10-11,Size Issues,1468089,refund_in_process
RET_3399,ORD_33425,CUST_07748,2025-12-26,No Longer Required,2106,refund_in_process
RET_3400,ORD_33430,CUST_07749,2025-10-21,Color Mismatch,294480,refund_in_process
RET_3401,ORD_33437,CUST_07751,2025-07-17,Color Mismatch,271906,refunded
RET_3402,ORD_33438,CUST_07751,2026-01-04,Size Issues,3522,refunded
RET_3403,ORD_33441,CUST_07751,2025-08-05,Damaged,859681,refunded
RET_3404,ORD_33455,CUST_07754,2025-09-01,No Longer Required,816867,refund_in_process
RET_3405,ORD_33489,CUST_07759,2026-01-09,Wrong Item Delivered,31628,refunded
RET_3406,ORD_33496,CUST_07760,2025-12-10,Damaged,28462,refund_in_process
RET_3407,ORD_33533,CUST_07769,2024-08-18,Size Issues,458457,refund_in_process
RET_3408,ORD_33556,CUST_07776,2025-04-22,Size Issues,1069161,refunded
RET_3409,ORD_33559,CUST_07778,2024-11-04,Wrong Item Delivered,1017673,refund_in_process
RET_3410,ORD_33561,CUST_07778,2025-01-05,Size Issues,187606,refund_in_process
RET_3411,ORD_33568,CUST_07780,2024-11-09,Wrong Item Delivered,103555,refund_in_process
RET_3412,ORD_33584,CUST_07782,2025-05-30,Wrong Item Delivered,33974,refunded
RET_3413,ORD_33600,CUST_07786,2024-11-18,Wrong Item Delivered,525614,refunded
RET_3414,ORD_33619,CUST_07791,2025-02-21,Size Issues,60696,refund_in_process
RET_3415,ORD_33623,CUST_07791,2024-06-01,No Longer Required,1326976,refund_in_process
RET_3416,ORD_33636,CUST_07793,2025-08-01,No Longer Required,6796,refunded
RET_3417,ORD_33647,CUST_07796,2024-07-31,No Longer Required,134220,refund_in_process
RET_3418,ORD_33666,CUST_07801,2025-06-01,Damaged,121006,refund_in_process
RET_3419,ORD_33672,CUST_07802,2025-03-30,Size Issues,416180,refunded
RET_3420,ORD_33678,CUST_07803,2025-12-15,Damaged,985890,refunded
RET_3421,ORD_33709,CUST_07811,2025-07-29,Color Mismatch,163026,refunded
RET_3422,ORD_33710,CUST_07813,2025-08-07,Size Issues,8746,refund_in_process
RET_3423,ORD_33728,CUST_07816,2024-07-07,Wrong Item Delivered,17216,refunded
RET_3424,ORD_33729,CUST_07816,2024-09-10,Damaged,50482,refunded
RET_3425,ORD_33742,CUST_07819,2025-12-05,Color Mismatch,241885,refunded
RET_3426,ORD_33750,CUST_07820,2024-09-06,Color Mismatch,57081,refunded
RET_3427,ORD_33751,CUST_07820,2024-01-11,Wrong Item Delivered,56551,refunded
RET_3428,ORD_33757,CUST_07821,2025-11-02,Size Issues,25923,refund_in_process
RET_3429,ORD_33759,CUST_07821,2026-01-08,Bad Quality,5058,refund_in_process
RET_3430,ORD_33764,CUST_07823,2025-04-18,Bad Quality,123163,refunded
RET_3431,ORD_33779,CUST_07826,2024-11-07,Bad Quality,385003,refunded
RET_3432,ORD_33797,CUST_07830,2025-07-22,Damaged,55635,refunded
RET_3433,ORD_33815,CUST_07835,2026-01-03,Wrong Item Delivered,491424,refund_in_process
RET_3434,ORD_33820,CUST_07836,2025-05-30,Wrong Item Delivered,5152,refund_in_process
RET_3435,ORD_33839,CUST_07839,2025-06-15,Damaged,339589,refund_in_process
RET_3436,ORD_33841,CUST_07840,2024-01-24,Size Issues,7918,refunded
RET_3437,ORD_33858,CUST_07844,2025-05-18,Wrong Item Delivered,193407,refund_in_process
RET_3438,ORD_33859,CUST_07845,2025-10-18,Wrong Item Delivered,551491,refund_in_process
RET_3439,ORD_33863,CUST_07845,2025-05-10,Size Issues,763948,refund_in_process
RET_3440,ORD_33874,CUST_07849,2025-10-30,No Longer Required,1361993,refunded
RET_3441,ORD_33877,CUST_07851,2025-08-10,No Longer Required,55676,refund_in_process
RET_3442,ORD_33901,CUST_07858,2025-08-12,Size Issues,258436,refund_in_process
RET_3443,ORD_33920,CUST_07861,2024-08-14,No Longer Required,237465,refunded
RET_3444,ORD_33927,CUST_07863,2024-05-12,Size Issues,487666,refunded
RET_3445,ORD_33955,CUST_07870,2025-12-14,Color Mismatch,915896,refunded
RET_3446,ORD_33959,CUST_07870,2026-01-07,Wrong Item Delivered,81403,refunded
RET_3447,ORD_33966,CUST_07871,2025-01-19,Wrong Item Delivered,47049,refunded
RET_3448,ORD_33967,CUST_07872,2025-10-13,Wrong Item Delivered,89173,refunded
RET_3449,ORD_33989,CUST_07876,2025-12-08,Color Mismatch,70481,refund_in_process
RET_3450,ORD_34020,CUST_07880,2025-11-28,Size Issues,25408,refund_in_process
RET_3451,ORD_34021,CUST_07880,2025-12-14,Size Issues,551474,refund_in_process
RET_3452,ORD_34035,CUST_07882,2025-05-06,Bad Quality,809598,refund_in_process
RET_3453,ORD_34044,CUST_07884,2025-07-08,Size Issues,11840,refund_in_process
RET_3454,ORD_34045,CUST_07884,2024-09-13,Bad Quality,199094,refunded
RET_3455,ORD_34065,CUST_07887,2025-12-15,Bad Quality,29047,refund_in_process
RET_3456,ORD_34068,CUST_07888,2025-08-10,Bad Quality,433736,refund_in_process
RET_3457,ORD_34069,CUST_07888,2025-11-27,Wrong Item Delivered,1112747,refunded
RET_3458,ORD_34075,CUST_07891,2024-09-04,Wrong Item Delivered,579545,refunded
RET_3459,ORD_34090,CUST_07892,2025-01-06,No Longer Required,760832,refunded
RET_3460,ORD_34092,CUST_07892,2024-11-19,Bad Quality,331888,refund_in_process
RET_3461,ORD_34109,CUST_07895,2025-09-11,Size Issues,954136,refunded
RET_3462,ORD_34117,CUST_07896,2024-03-17,Wrong Item Delivered,437916,refund_in_process
RET_3463,ORD_34120,CUST_07897,2025-12-17,No Longer Required,252842,refunded
RET_3464,ORD_34123,CUST_07898,2024-04-10,Size Issues,1236,refunded
RET_3465,ORD_34125,CUST_07898,2023-11-16,Wrong Item Delivered,130017,refund_in_process
RET_3466,ORD_34131,CUST_07900,2025-08-15,Damaged,15836,refunded
RET_3467,ORD_34136,CUST_07901,2025-08-29,Size Issues,1575512,refunded
RET_3468,ORD_34137,CUST_07901,2025-03-13,Damaged,7021,refund_in_process
RET_3469,ORD_34140,CUST_07902,2024-06-27,Color Mismatch,169453,refund_in_process
RET_3470,ORD_34145,CUST_07903,2026-01-05,Damaged,596025,refunded
RET_3471,ORD_34195,CUST_07913,2025-09-12,Size Issues,787485,refund_in_process
RET_3472,ORD_34238,CUST_07921,2025-09-25,Size Issues,15460,refunded
RET_3473,ORD_34241,CUST_07921,2025-12-15,Color Mismatch,102708,refunded
RET_3474,ORD_34246,CUST_07922,2025-12-05,No Longer Required,382170,refunded
RET_3475,ORD_34257,CUST_07925,2025-08-02,Size Issues,742245,refund_in_process
RET_3476,ORD_34264,CUST_07926,2025-12-01,Size Issues,13786,refund_in_process
RET_3477,ORD_34309,CUST_07937,2023-09-22,Color Mismatch,109869,refund_in_process
RET_3478,ORD_34313,CUST_07937,2023-07-27,Wrong Item Delivered,835436,refunded
RET_3479,ORD_34339,CUST_07941,2024-12-31,No Longer Required,487355,refund_in_process
RET_3480,ORD_34352,CUST_07945,2025-12-28,Bad Quality,132908,refund_in_process
RET_3481,ORD_34354,CUST_07945,2025-12-26,Damaged,445726,refunded
RET_3482,ORD_34392,CUST_07955,2025-03-27,No Longer Required,323426,refund_in_process
RET_3483,ORD_34419,CUST_07963,2025-12-08,Wrong Item Delivered,1215307,refunded
RET_3484,ORD_34429,CUST_07965,2025-01-30,Wrong Item Delivered,18960,refund_in_process
RET_3485,ORD_34439,CUST_07967,2025-12-28,Color Mismatch,385815,refund_in_process
RET_3486,ORD_34440,CUST_07967,2025-12-02,Damaged,1045597,refund_in_process
RET_3487,ORD_34443,CUST_07967,2025-11-22,Size Issues,64454,refund_in_process
RET_3488,ORD_34446,CUST_07967,2025-12-21,Color Mismatch,11877,refund_in_process
RET_3489,ORD_34457,CUST_07971,2025-10-29,Color Mismatch,339872,refund_in_process
RET_3490,ORD_34477,CUST_07974,2026-01-09,Size Issues,16890,refund_in_process
RET_3491,ORD_34495,CUST_07980,2025-12-11,No Longer Required,3082,refund_in_process
RET_3492,ORD_34509,CUST_07983,2025-10-12,Size Issues,104527,refund_in_process
RET_3493,ORD_34520,CUST_07985,2025-02-07,Wrong Item Delivered,20805,refund_in_process
RET_3494,ORD_34521,CUST_07985,2025-07-04,Damaged,1138276,refunded
RET_3495,ORD_34548,CUST_07992,2025-06-13,Wrong Item Delivered,18279,refunded
RET_3496,ORD_34562,CUST_07995,2025-10-03,Bad Quality,298504,refunded
RET_3497,ORD_34569,CUST_07996,2025-06-10,Size Issues,39302,refund_in_process
RET_3498,ORD_34595,CUST_08005,2025-07-23,No Longer Required,24096,refund_in_process
RET_3499,ORD_34630,CUST_08011,2025-10-29,Color Mismatch,4946,refunded
RET_3500,ORD_34635,CUST_08012,2025-10-27,Bad Quality,10478,refunded
RET_3501,ORD_34656,CUST_08019,2024-11-14,Color Mismatch,491380,refund_in_process
RET_3502,ORD_34684,CUST_08026,2025-11-23,Color Mismatch,991479,refunded
RET_3503,ORD_34687,CUST_08027,2025-07-18,Wrong Item Delivered,15954,refunded
RET_3504,ORD_34708,CUST_08031,2025-09-23,Damaged,22955,refunded
RET_3505,ORD_34711,CUST_08032,2024-08-28,Color Mismatch,580410,refund_in_process
RET_3506,ORD_34714,CUST_08032,2024-07-16,Damaged,33227,refunded
RET_3507,ORD_34751,CUST_08039,2025-11-07,Wrong Item Delivered,368799,refund_in_process
RET_3508,ORD_34753,CUST_08041,2025-02-15,No Longer Required,191253,refunded
RET_3509,ORD_34755,CUST_08042,2025-11-04,Size Issues,11390,refund_in_process
RET_3510,ORD_34786,CUST_08047,2024-08-23,Color Mismatch,238410,refund_in_process
RET_3511,ORD_34787,CUST_08047,2024-11-13,Size Issues,456240,refund_in_process
RET_3512,ORD_34799,CUST_08049,2025-07-27,Size Issues,593585,refunded
RET_3513,ORD_34809,CUST_08053,2024-09-08,No Longer Required,588318,refund_in_process
RET_3514,ORD_34816,CUST_08053,2024-03-31,Damaged,5592,refunded
RET_3515,ORD_34822,CUST_08056,2025-08-15,Wrong Item Delivered,35466,refund_in_process
RET_3516,ORD_34829,CUST_08056,2025-12-23,Size Issues,165654,refund_in_process
RET_3517,ORD_34873,CUST_08066,2025-07-06,Wrong Item Delivered,328957,refunded
RET_3518,ORD_34875,CUST_08067,2024-10-09,Color Mismatch,111212,refund_in_process
RET_3519,ORD_34896,CUST_08071,2026-01-13,Size Issues,619171,refund_in_process
RET_3520,ORD_34903,CUST_08074,2025-11-26,Color Mismatch,4212,refunded
RET_3521,ORD_34911,CUST_08076,2025-02-03,Damaged,373541,refund_in_process
RET_3522,ORD_34929,CUST_08080,2023-11-05,No Longer Required,936713,refund_in_process
RET_3523,ORD_34933,CUST_08081,2025-12-06,Wrong Item Delivered,29783,refunded
RET_3524,ORD_34958,CUST_08085,2025-10-27,Wrong Item Delivered,357615,refund_in_process
RET_3525,ORD_34979,CUST_08090,2025-07-20,No Longer Required,573182,refund_in_process
RET_3526,ORD_34995,CUST_08094,2023-02-01,Bad Quality,302515,refunded
RET_3527,ORD_35000,CUST_08095,2025-09-23,Bad Quality,486182,refund_in_process
RET_3528,ORD_35004,CUST_08097,2025-11-30,Wrong Item Delivered,6002,refunded
RET_3529,ORD_35009,CUST_08098,2024-04-17,No Longer Required,12884,refunded
RET_3530,ORD_35017,CUST_08099,2024-09-20,No Longer Required,885518,refund_in_process
RET_3531,ORD_35021,CUST_08100,2023-11-06,Wrong Item Delivered,1792240,refund_in_process
RET_3532,ORD_35024,CUST_08101,2025-09-29,No Longer Required,54998,refund_in_process
RET_3533,ORD_35033,CUST_08103,2025-12-23,Size Issues,4623,refunded
RET_3534,ORD_35043,CUST_08104,2025-12-04,Size Issues,22407,refunded
RET_3535,ORD_35050,CUST_08106,2025-12-24,No Longer Required,145768,refund_in_process
RET_3536,ORD_35073,CUST_08111,2024-04-17,Color Mismatch,1101745,refund_in_process
RET_3537,ORD_35074,CUST_08111,2024-07-06,Bad Quality,125597,refund_in_process
RET_3538,ORD_35078,CUST_08111,2024-10-29,Damaged,1480309,refunded
RET_3539,ORD_35085,CUST_08113,2023-12-02,Size Issues,869815,refund_in_process
RET_3540,ORD_35092,CUST_08115,2025-10-10,Damaged,7918,refund_in_process
RET_3541,ORD_35104,CUST_08118,2025-04-05,Damaged,54461,refunded
RET_3542,ORD_35111,CUST_08120,2024-09-22,No Longer Required,134805,refund_in_process
RET_3543,ORD_35115,CUST_08120,2025-11-20,Wrong Item Delivered,322073,refund_in_process
RET_3544,ORD_35128,CUST_08123,2025-07-05,Damaged,1122701,refund_in_process
RET_3545,ORD_35132,CUST_08124,2026-01-04,Color Mismatch,3644,refund_in_process
RET_3546,ORD_35133,CUST_08124,2026-01-09,Size Issues,967267,refund_in_process
RET_3547,ORD_35152,CUST_08128,2025-11-27,Color Mismatch,254985,refunded
RET_3548,ORD_35156,CUST_08129,2023-12-20,Color Mismatch,48544,refund_in_process
RET_3549,ORD_35157,CUST_08129,2024-12-19,Bad Quality,45685,refund_in_process
RET_3550,ORD_35166,CUST_08131,2023-11-02,Size Issues,469490,refund_in_process
RET_3551,ORD_35170,CUST_08132,2025-10-24,Damaged,444185,refunded
RET_3552,ORD_35177,CUST_08136,2024-08-10,Color Mismatch,236801,refund_in_process
RET_3553,ORD_35191,CUST_08138,2025-05-21,No Longer Required,540800,refunded
RET_3554,ORD_35199,CUST_08141,2026-01-04,No Longer Required,121006,refunded
RET_3555,ORD_35229,CUST_08149,2025-11-22,Damaged,310810,refund_in_process
RET_3556,ORD_35246,CUST_08153,2025-09-07,Bad Quality,222246,refunded
RET_3557,ORD_35264,CUST_08159,2025-07-12,Color Mismatch,3959,refund_in_process
RET_3558,ORD_35269,CUST_08161,2025-06-21,Wrong Item Delivered,915324,refunded
RET_3559,ORD_35276,CUST_08162,2024-01-01,Wrong Item Delivered,981856,refunded
RET_3560,ORD_35279,CUST_08163,2025-11-11,Bad Quality,104056,refunded
RET_3561,ORD_35289,CUST_08165,2025-10-18,Wrong Item Delivered,404415,refund_in_process
RET_3562,ORD_35298,CUST_08167,2026-01-01,Wrong Item Delivered,769963,refunded
RET_3563,ORD_35310,CUST_08168,2025-11-23,No Longer Required,136207,refund_in_process
RET_3564,ORD_35314,CUST_08169,2025-04-01,Color Mismatch,51440,refund_in_process
RET_3565,ORD_35317,CUST_08170,2025-07-19,Bad Quality,90272,refunded
RET_3566,ORD_35338,CUST_08177,2023-07-04,Wrong Item Delivered,838142,refunded
RET_3567,ORD_35353,CUST_08179,2025-06-16,Damaged,62851,refund_in_process
RET_3568,ORD_35362,CUST_08182,2025-11-09,Size Issues,867330,refund_in_process
RET_3569,ORD_35364,CUST_08183,2025-01-04,No Longer Required,357033,refunded
RET_3570,ORD_35372,CUST_08184,2024-11-07,Size Issues,350358,refunded
RET_3571,ORD_35377,CUST_08187,2024-08-21,No Longer Required,37254,refunded
RET_3572,ORD_35394,CUST_08193,2024-12-29,Bad Quality,181130,refunded
RET_3573,ORD_35408,CUST_08196,2025-08-08,No Longer Required,421825,refunded
RET_3574,ORD_35419,CUST_08200,2025-09-15,Color Mismatch,573680,refund_in_process
RET_3575,ORD_35420,CUST_08200,2025-10-22,Damaged,68204,refund_in_process
RET_3576,ORD_35447,CUST_08208,2025-03-02,Wrong Item Delivered,867178,refund_in_process
RET_3577,ORD_35453,CUST_08209,2023-06-04,Bad Quality,116741,refunded
RET_3578,ORD_35457,CUST_08210,2025-08-29,Bad Quality,52798,refunded
RET_3579,ORD_35458,CUST_08210,2023-07-08,No Longer Required,325329,refunded
RET_3580,ORD_35468,CUST_08214,2024-07-16,Damaged,19278,refunded
RET_3581,ORD_35469,CUST_08214,2024-09-16,No Longer Required,399679,refund_in_process
RET_3582,ORD_35478,CUST_08216,2024-08-28,Bad Quality,18628,refunded
RET_3583,ORD_35484,CUST_08220,2024-09-05,Wrong Item Delivered,213597,refund_in_process
RET_3584,ORD_35485,CUST_08222,2024-06-18,Damaged,428566,refunded
RET_3585,ORD_35491,CUST_08226,2026-01-03,Size Issues,6442,refunded
RET_3586,ORD_35506,CUST_08228,2025-03-10,No Longer Required,162312,refund_in_process
RET_3587,ORD_35522,CUST_08232,2024-12-10,Damaged,4480,refunded
RET_3588,ORD_35551,CUST_08239,2025-09-29,Bad Quality,3666,refunded
RET_3589,ORD_35559,CUST_08240,2025-10-16,Color Mismatch,62529,refund_in_process
RET_3590,ORD_35565,CUST_08241,2025-09-02,Damaged,131598,refunded
RET_3591,ORD_35568,CUST_08241,2025-11-28,Damaged,193478,refund_in_process
RET_3592,ORD_35594,CUST_08246,2025-01-18,Color Mismatch,736583,refunded
RET_3593,ORD_35603,CUST_08250,2025-03-24,Wrong Item Delivered,926895,refund_in_process
RET_3594,ORD_35611,CUST_08253,2025-11-09,Wrong Item Delivered,27287,refunded
RET_3595,ORD_35618,CUST_08254,2023-05-30,No Longer Required,282749,refund_in_process
RET_3596,ORD_35637,CUST_08258,2023-12-01,Damaged,487086,refunded
RET_3597,ORD_35639,CUST_08258,2025-03-13,Damaged,55635,refund_in_process
RET_3598,ORD_35641,CUST_08258,2025-11-23,No Longer Required,30527,refunded
RET_3599,ORD_35645,CUST_08259,2025-01-09,No Longer Required,14777,refunded
RET_3600,ORD_35655,CUST_08261,2025-04-23,Damaged,30411,refunded
RET_3601,ORD_35656,CUST_08262,2025-07-23,Color Mismatch,9594,refund_in_process
RET_3602,ORD_35674,CUST_08267,2025-11-11,Color Mismatch,1198878,refund_in_process
RET_3603,ORD_35681,CUST_08268,2026-01-04,Wrong Item Delivered,40445,refunded
RET_3604,ORD_35682,CUST_08268,2025-12-22,Bad Quality,11656,refund_in_process
RET_3605,ORD_35689,CUST_08269,2025-01-02,No Longer Required,65083,refunded
RET_3606,ORD_35699,CUST_08271,2024-01-05,No Longer Required,298719,refunded
RET_3607,ORD_35703,CUST_08272,2024-12-24,Wrong Item Delivered,715641,refunded
RET_3608,ORD_35707,CUST_08274,2024-01-22,Size Issues,609396,refunded
RET_3609,ORD_35710,CUST_08275,2025-12-22,Color Mismatch,632529,refunded
RET_3610,ORD_35721,CUST_08280,2025-01-22,Bad Quality,70556,refund_in_process
RET_3611,ORD_35738,CUST_08287,2025-05-25,Damaged,14042,refunded
RET_3612,ORD_35742,CUST_08288,2025-12-04,Color Mismatch,13550,refunded
RET_3613,ORD_35750,CUST_08289,2025-11-09,No Longer Required,149063,refunded
RET_3614,ORD_35766,CUST_08292,2025-07-21,Color Mismatch,50942,refunded
RET_3615,ORD_35768,CUST_08292,2025-06-22,Damaged,27477,refunded
RET_3616,ORD_35773,CUST_08292,2025-07-22,Bad Quality,1459851,refunded
RET_3617,ORD_35785,CUST_08294,2025-12-30,Damaged,1412,refunded
RET_3618,ORD_35799,CUST_08296,2025-02-09,Damaged,156924,refunded
RET_3619,ORD_35801,CUST_08297,2025-02-11,Bad Quality,1154027,refunded
RET_3620,ORD_35827,CUST_08307,2025-01-17,Size Issues,8220,refunded
RET_3621,ORD_35841,CUST_08310,2026-01-11,Wrong Item Delivered,69733,refund_in_process
RET_3622,ORD_35843,CUST_08310,2026-01-02,No Longer Required,527606,refunded
RET_3623,ORD_35853,CUST_08314,2025-09-29,No Longer Required,558572,refunded
RET_3624,ORD_35899,CUST_08324,2024-10-09,Bad Quality,267446,refund_in_process
RET_3625,ORD_35901,CUST_08325,2025-01-19,Bad Quality,865035,refunded
RET_3626,ORD_35906,CUST_08325,2024-12-14,Size Issues,23626,refunded
RET_3627,ORD_35914,CUST_08326,2026-01-07,Damaged,76368,refund_in_process
RET_3628,ORD_35935,CUST_08329,2024-12-30,Damaged,350524,refund_in_process
RET_3629,ORD_35944,CUST_08332,2025-12-11,Wrong Item Delivered,972497,refund_in_process
RET_3630,ORD_35945,CUST_08333,2024-06-17,Wrong Item Delivered,2240,refunded
RET_3631,ORD_35948,CUST_08333,2024-06-29,Color Mismatch,985503,refunded
RET_3632,ORD_35951,CUST_08334,2024-06-30,Damaged,599787,refunded
RET_3633,ORD_35958,CUST_08336,2025-10-20,Size Issues,183954,refund_in_process
RET_3634,ORD_35969,CUST_08337,2025-01-28,Bad Quality,334567,refunded
RET_3635,ORD_35975,CUST_08339,2024-09-01,Size Issues,1839739,refunded
RET_3636,ORD_35991,CUST_08342,2025-07-09,Bad Quality,59551,refunded
RET_3637,ORD_35993,CUST_08342,2024-09-13,Color Mismatch,627604,refunded
RET_3638,ORD_35997,CUST_08343,2023-10-19,Wrong Item Delivered,11436,refund_in_process
RET_3639,ORD_36051,CUST_08355,2025-03-13,No Longer Required,16320,refund_in_process
RET_3640,ORD_36053,CUST_08355,2024-11-18,Wrong Item Delivered,59674,refunded
RET_3641,ORD_36062,CUST_08357,2023-12-22,Damaged,238601,refund_in_process
RET_3642,ORD_36063,CUST_08357,2023-06-18,Bad Quality,5214,refunded
RET_3643,ORD_36069,CUST_08360,2025-03-30,Damaged,225038,refund_in_process
RET_3644,ORD_36071,CUST_08360,2024-09-22,Bad Quality,72593,refund_in_process
RET_3645,ORD_36088,CUST_08362,2025-12-03,Bad Quality,538869,refunded
RET_3646,ORD_36099,CUST_08364,2024-02-28,Color Mismatch,48110,refunded
RET_3647,ORD_36109,CUST_08366,2025-09-08,Damaged,72381,refunded
RET_3648,ORD_36116,CUST_08367,2025-12-30,Size Issues,10827,refunded
RET_3649,ORD_36129,CUST_08369,2025-08-15,No Longer Required,25674,refunded
RET_3650,ORD_36156,CUST_08380,2024-12-20,No Longer Required,10539,refunded
RET_3651,ORD_36160,CUST_08381,2024-02-04,Size Issues,24878,refund_in_process
RET_3652,ORD_36167,CUST_08383,2025-10-26,Color Mismatch,17511,refund_in_process
RET_3653,ORD_36171,CUST_08384,2024-12-20,Color Mismatch,204753,refunded
RET_3654,ORD_36172,CUST_08384,2025-02-05,Wrong Item Delivered,65276,refund_in_process
